molecule,label
COCCN(C)CCCCOc1ccn(-c2ccc(Cl)c(Cl)c2)n1,-0.9138138523837168
Cc1ncc2nccn2c1-c1ccc(Oc2nccc3occc23)cc1C(F)(F)F,-3.903089986991944
FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,-3.9444826721501687
FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,-3.838849090737255
CCCCCCCCCCCCCN1CC(C)OC(C)C1,1.3979400086720375
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,-3.9138138523837167
CCN(CC)CCCCOc1cc(C)n(-c2ccc(Cl)c(Cl)c2)n1,-1.0681858617461617
CCN(CC)CCCCOc1ccn(-c2ccc(Cl)c(Cl)c2)n1,-1.235528446907549
CCN(CC)CCOc1cc(C)n(-c2ccc(Cl)c(Cl)c2)n1,-0.99563519459755
Cc1cc(OCCCCn2ccnc2)nn1-c1ccc(Cl)c(Cl)c1,-2.931457870689005
Cc1cc(OCCn2ccnc2)nn1-c1ccc(Cl)c(Cl)c1,-2.4683473304121573
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,-3.948021533141104
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,-2.0
CC(CN(C)CCc1ccc(Cl)c(Cl)c1)N(C)C,-0.1643528557844371
CCN(CC)CCN(C)CCc1ccc(Cl)c(Cl)c1,0.1366771398795441
FC(F)(F)c1cccc(-c2ccc(CNCc3cccnc3)o2)c1,-2.281033367247728
CN(C)CCN(C)CCc1ccc(Cl)c(Cl)c1,-0.1003705451175629
CNCCN(C)CCc1ccc(Cl)c(Cl)c1,-0.761927838420529
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,-0.9030899869919436
O=S(=O)(CCN1CCOCC1)OCCOc1ccn(-c2ccc(Cl)c(Cl)c2)n1,-2.943988875073772
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,-4.110589710299249
CN(C)CCNCCc1ccc(Cl)c(Cl)c1,-1.3049211619008918
CCN(CC)CCNS(=O)(=O)c1ccc(Br)cc1,-1.0043213737826426
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-2.330413773349191
Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccc(Cl)cc4Cl)CC3)ccc21,-0.9542425094393248
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-1.899984562549391
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,-2.4800069429571505
NCCNCCNCCc1ccc(Cl)c(Cl)c1,-2.385606273598312
CCC(=C(CC)c1ccc(OCCN(CC)CC)cc1)c1ccc(OCCN(CC)CC)cc1,-0.4771212547196624
CCN(CCc1ccc(O)c(OC)c1)Cc1cccc(O)c1OC,-2.544068044350276
C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,-1.9299805905155147
C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12,-2.0100029741270595
C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,-1.989983458301399
C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,-1.8699940001217417
CCCNC1CCc2nc(N)sc2C1,-3.647969458362972
Cc1nccc2c1C(C)(C)Nc1cc(Br)ccc1-2,-2.7481880270062
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,-1.5563025007672873
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,-2.222716471147584
CCCN(CCN1CCOCC1)c1cn(-c2ccc(Cl)c(Cl)c2)nn1,-2.6541765418779604
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,-3.4671639659690903
CC1CN(CCCCOc2ccn(-c3ccc(Cl)c(Cl)c3)n2)CC(C)O1,-1.1702617153949575
CC1CN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC(C)N1CCc1ccc(Cl)c(Cl)c1,-1.5118833609788744
Cn1c(=O)sc2cc(CCN3CCN(Cc4ccc(Cl)cc4Cl)CC3)ccc21,-0.9030899869919436
Cc1cc(OCCCCN2CCOCC2)nn1-c1ccc(Cl)c(Cl)c1,-1.1238516409670858
Cc1cc(OCCCN2CCOCC2)nn1-c1ccc(Cl)c(Cl)c1,-1.276461804173244
COc1cc(CCN(C)Cc2cccc(O)c2OC)ccc1O,-2.0863598306747484
NCCCNC(=O)c1ccc(-c2cc(C(=O)O)cc(-c3cn(-c4ccc(C(F)(F)F)cc4)nn3)c2)cc1,-3.0453229787866576
CCN(CCN1CCOCC1)c1cn(-c2ccc(Cl)c(Cl)c2)nn1,-2.3344537511509307
COc1ccc(C(=O)NCCCCN2CCc3ccc([N+](=O)[O-])cc3C2)c(OC)c1OC,-4.013679697291193
Cc1cc(OCCN2CCOCC2)nn1-c1ccc(Cl)c(Cl)c1,-1.0334237554869496
Clc1ccc(-n2ccc(OCCCCN3CCSCC3)n2)cc1Cl,-1.0086001717619175
Cn1c(=O)sc2cc(CCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)ccc21,-0.6989700043360189
Clc1ccc(-n2ccc(OCCCCN3CCOCC3)n2)cc1Cl,-1.24551266781415
Cc1cc(OCCCCN2CCN(C)CC2)nn1-c1ccc(Cl)c(Cl)c1,-0.99563519459755
Cc1cc(SCCN2CCOCC2)nn1-c1ccc(Cl)c(Cl)c1,-1.1522883443830565
Clc1ccc(-n2ccc(OCCCN3CCOCC3)n2)cc1Cl,-1.2068258760318498
Cc1cc(OCCCN2CCN(C)CC2)nn1-c1ccc(Cl)c(Cl)c1,-1.1238516409670858
COc1ccc(C2=CCN(CCCCc3ccncc3)CC2)cc1,0.3467874862246563
Cc1cc(OCCN2CCN(C)CC2)nn1-c1ccc(Cl)c(Cl)c1,-1.0453229787866574
Clc1ccc(-n2ccc(OCCN3CCOCC3)n2)cc1Cl,-0.9138138523837168
CN1CCN(CCCOc2ccn(-c3ccc(Cl)c(Cl)c3)n2)CC1,-1.2174839442139065
